# Pathway	SH10_merge_Abundance	SH11_merge_Abundance	SH12_merge_Abundance	SH13_merge_Abundance	SH14_merge_Abundance	SH15_merge_Abundance	SH16_merge_Abundance	SH17_merge_Abundance	SH18_merge_Abundance	SH19_merge_Abundance	SH1_merge_Abundance	SH20_merge_Abundance	SH21_merge_Abundance	SH22_merge_Abundance	SH23_merge_Abundance	SH24_merge_Abundance	SH25_merge_Abundance	SH26_merge_Abundance	SH27_merge_Abundance	SH28_merge_Abundance	SH29_merge_Abundance	SH2_merge_Abundance	SH30_merge_Abundance	SH31_merge_Abundance	SH3_merge_Abundance	SH4_merge_Abundance	SH5_merge_Abundance	SH6_merge_Abundance	SH7_merge_Abundance	SH8_merge_Abundance	SH9_merge_Abundance	YK32_merge_Abundance	YK33_merge_Abundance	YK34_merge_Abundance	YK35_merge_Abundance	YK36_merge_Abundance	YK37_merge_Abundance	YK38_merge_Abundance	YK39_merge_Abundance	YK40_merge_Abundance	YK41_merge_Abundance	YK42_merge_Abundance	YK43_merge_Abundance	YK44_merge_Abundance	YK45_merge_Abundance	YK46_merge_Abundance	YK47_merge_Abundance	YK48_merge_Abundance	YK49_merge_Abundance	YK50_merge_Abundance	YK51_merge_Abundance	YK52_merge_Abundance	YK53_merge_Abundance	YK54_merge_Abundance	YK55_merge_Abundance	YK56_merge_Abundance	YK57_merge_Abundance	YK58_merge_Abundance	YK59_merge_Abundance	YK60_merge_Abundance	YK61_merge_Abundance	YK62_merge_Abundance
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	9.32385e-05	0.000167518	0.000106249	0.000174239	0.00011222	9.63551e-06	0.000108434	0.000153262	0.000119186	8.54091e-05	0.000144236	0.00011108	0.000165904	0.00012183	0.000129615	0.000151468	0.000119777	0.000146825	0.000145916	0.000251879	0.000128246	0.000158083	0.000102711	0.000140526	0.000159337	0.000155843	9.34666e-05	0.000156878	0.000225505	0.00015184	0.000141491	0.000131531	0.000166837	0.000194959	0.000120487	0.000103501	0.000163576	0.000173826	0.000142567	0.000205611	0.000144215	0.000164422	0.000169521	0.000123214	0.000130996	0.000120086	0.000120523	9.33615e-05	0.000143642	0.000125197	0.000110555	0.000161172	0.00010867	0.000136456	0.000154593	0.000157762	0.000142525	0.000160493	0.000150073	0.000110041	0.000146077	1.1407e-05
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	1.02035e-06	0	5.592e-07	0	2.74479e-07	0	2.19897e-06	1.01306e-06	4.01607e-07	5.50895e-06	0	0	0	1.08812e-06	9.07204e-07	4.04308e-07	3.77151e-07	2.03568e-07	1.83582e-06	0	1.1926e-06	3.54933e-07	2.32719e-06	0	0	0	9.82613e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4334e-07	0	0	1.49022e-06	5.78831e-07	0	8.19483e-07	1.27555e-06	1.09232e-06	0	0	0	0	0	0	0	0	0
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)|unclassified	0	0	0	0	2.74479e-07	0	0	0	0	9.06655e-07	0	0	0	0	0	0	0	2.03568e-07	0	0	0	3.54933e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18196e-07	0	0	0	0	0	0	0	0	0	0	0
PWY-6328: L-lysine degradation X	1.43197e-05	2.36796e-06	1.75526e-06	0	3.61053e-06	0	1.0953e-05	0	4.23257e-06	1.49265e-05	8.31906e-06	3.99533e-06	4.5663e-07	8.38556e-06	1.79253e-06	5.25645e-07	2.31626e-06	1.34118e-06	1.858e-06	0	8.8572e-07	1.36757e-06	1.14557e-05	2.3785e-06	0	0	2.46113e-05	5.6895e-06	0	0	0	0	2.02271e-06	0	2.16655e-06	3.15017e-06	0	0	2.24725e-06	0	0	0	0	0	0	8.18398e-07	5.42294e-06	3.45793e-06	9.58782e-07	0	5.47462e-06	6.48802e-07	2.42956e-06	3.30733e-06	0	2.57642e-06	1.97099e-06	0	0	5.03606e-06	0	0
PWY-6328: L-lysine degradation X|g__Escherichia.s__Escherichia_coli	1.38511e-05	0	1.73852e-06	0	0	0	9.59343e-06	0	3.25231e-06	9.90675e-06	4.56193e-06	3.63147e-06	0	6.69384e-06	0	0	0	0	1.33671e-06	0	0	0	9.6261e-06	1.20617e-06	0	0	2.3545e-05	8.69425e-07	0	0	0	0	5.72139e-07	0	0	0	0	0	5.35921e-07	0	0	0	0	0	0	0	3.35472e-06	0	0	0	0	0	9.78488e-07	0	0	9.33393e-07	0	0	0	3.05612e-06	0	0
PWY-6328: L-lysine degradation X|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	2.24539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6328: L-lysine degradation X|unclassified	3.68608e-07	1.70882e-06	0	0	3.25341e-06	0	1.26747e-06	0	9.5505e-07	1.82759e-06	2.92343e-06	3.13161e-07	4.3284e-07	1.6896e-06	1.47652e-06	4.93956e-07	1.08418e-06	1.33037e-06	5.07604e-07	0	8.17727e-07	1.15439e-06	1.68522e-06	1.17091e-06	0	0	1.0346e-06	2.19183e-06	0	0	0	0	1.42578e-06	0	1.6215e-06	1.85054e-06	0	0	1.33881e-06	0	0	0	0	0	0	0	1.32163e-06	1.94927e-06	8.745e-07	0	1.50101e-06	5.7579e-07	1.22294e-06	2.2822e-06	0	1.62063e-06	1.79894e-06	0	0	9.78259e-07	0	0
PWY-6344: L-arginine degradation XIV (oxidative Stickland reaction)	1.5443e-06	0	1.53143e-06	0	0	0	0	0	8.1e-07	1.96484e-06	0	0	0	0	0	0	6.07693e-07	0	0	0	0	2.31089e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.72659e-06	0	0	0	0	0	0	0	0	0	1.38032e-06	1.63613e-06	0	1.34296e-06	0	0	1.29102e-06	0	0	9.84305e-07	0	0	0	0	0	2.54244e-06	0	0
PWY-6344: L-arginine degradation XIV (oxidative Stickland reaction)|unclassified	1.54312e-06	0	1.52632e-06	0	0	0	0	0	8.09672e-07	1.96442e-06	0	0	0	0	0	0	6.06826e-07	0	0	0	0	2.30233e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.72657e-06	0	0	0	0	0	0	0	0	0	1.38012e-06	1.63475e-06	0	1.34146e-06	0	0	1.29101e-06	0	0	9.84288e-07	0	0	0	0	0	2.54235e-06	0	0
PWY-6349: CDP-archaeol biosynthesis	1.96984e-06	5.48225e-06	6.31596e-06	3.54448e-06	6.54525e-06	0	6.17565e-06	5.72612e-06	5.93909e-06	5.1588e-06	6.43267e-07	7.57859e-06	1.05989e-05	3.80952e-06	5.99858e-06	1.39388e-05	1.84839e-06	6.9611e-06	1.54405e-05	2.14866e-06	1.52501e-05	3.78466e-06	1.00531e-05	5.20544e-06	3.80996e-06	1.51858e-06	2.63177e-06	1.9548e-06	4.00413e-06	3.6695e-06	5.35206e-06	6.41873e-06	2.59435e-06	2.72011e-06	3.99885e-06	1.12225e-05	1.4732e-06	3.73028e-06	3.08674e-06	1.04791e-06	2.70184e-06	5.09688e-06	1.92815e-06	2.72431e-05	2.27756e-05	9.19911e-06	1.28467e-05	2.59897e-06	1.46073e-05	3.70176e-06	5.1881e-06	0	3.8513e-06	1.74916e-06	5.02588e-06	3.0719e-06	1.02706e-05	7.76527e-06	2.96018e-06	5.45377e-06	3.54599e-06	0
PWY-6349: CDP-archaeol biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_millerae	0	0	0	0	1.82176e-06	0	3.62888e-06	0	0	1.07532e-06	0	7.06646e-07	3.12715e-06	0	1.34995e-06	1.22073e-06	0	0	0	7.4249e-07	4.06294e-06	0	2.17121e-06	1.03496e-06	0	0	0	0	2.29365e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49916e-06	2.84311e-06	3.57832e-06	1.52038e-06	0	3.16634e-06	0	0	0	7.67144e-07	0	1.67157e-06	0	3.06213e-06	7.4535e-07	1.11579e-06	0	0	0
PWY-6349: CDP-archaeol biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_thaueri	0	0	0	0	0	0	0	0	0	0	0	3.56576e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32584e-06	0	0	0	0
PWY-6349: CDP-archaeol biosynthesis|unclassified	1.30026e-06	5.48225e-06	5.96114e-06	2.98819e-06	4.28246e-06	0	2.04135e-06	5.72612e-06	5.1623e-06	4.0518e-06	6.41971e-07	5.84796e-06	6.84315e-06	3.80952e-06	4.22745e-06	1.19164e-05	1.49557e-06	6.71392e-06	1.4532e-05	1.04227e-06	1.01247e-05	3.78466e-06	7.30405e-06	3.22524e-06	2.6714e-06	1.51858e-06	2.63177e-06	1.94766e-06	5.62036e-07	3.58027e-06	4.48726e-06	6.27402e-06	2.57104e-06	2.72011e-06	3.99885e-06	1.10589e-05	1.4732e-06	3.73028e-06	2.99734e-06	1.04791e-06	1.98132e-06	5.09688e-06	1.17806e-06	2.33538e-05	1.9542e-05	5.02671e-06	1.10974e-05	1.5967e-06	1.11039e-05	3.09718e-06	5.10044e-06	0	3.01825e-06	1.69698e-06	2.97357e-06	2.91302e-06	6.94354e-06	4.79195e-06	1.19594e-06	4.76941e-06	3.11653e-06	0
PWY-6350: archaetidylinositol biosynthesis	1.28565e-06	4.59335e-06	5.23029e-06	3.07525e-06	6.02205e-06	0	5.42617e-06	4.9795e-06	4.87637e-06	4.56341e-06	0	5.84129e-06	9.53456e-06	3.46335e-06	4.97679e-06	1.09093e-05	1.67547e-06	5.92058e-06	1.28623e-05	1.75366e-06	1.26404e-05	2.07781e-06	9.23139e-06	4.11615e-06	3.07381e-06	5.69245e-07	1.46636e-06	1.3456e-06	3.42706e-06	3.23672e-06	4.64798e-06	4.65045e-06	2.15678e-06	1.72813e-06	3.4404e-06	1.01423e-05	7.5621e-07	3.26043e-06	1.3137e-06	0	1.48985e-06	3.67961e-06	8.29915e-07	2.24159e-05	1.85451e-05	6.33726e-06	1.08173e-05	2.19213e-06	1.2268e-05	3.23439e-06	4.76739e-06	0	2.92301e-06	1.25365e-06	4.04378e-06	2.19381e-06	9.47604e-06	6.66633e-06	2.16115e-06	4.36432e-06	2.99171e-06	0
PWY-6350: archaetidylinositol biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_millerae	0	0	0	0	1.67612e-06	0	3.13555e-06	0	0	7.19974e-07	0	0	2.96066e-06	0	1.19025e-06	9.54607e-07	0	0	0	6.52506e-07	2.76262e-06	0	1.9057e-06	8.68135e-07	0	0	0	0	1.68011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35413e-06	2.50944e-06	1.50427e-06	1.24551e-06	0	2.83286e-06	0	0	0	6.28171e-07	0	1.44395e-06	0	2.0892e-06	0	1.03296e-06	0	0	0
PWY-6350: archaetidylinositol biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_thaueri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37423e-07	0	0	0	0
PWY-6350: archaetidylinositol biosynthesis|unclassified	1.13329e-06	4.59335e-06	5.1352e-06	2.21618e-06	3.75513e-06	0	1.71202e-06	4.9795e-06	4.60743e-06	3.47201e-06	0	4.05771e-06	5.8707e-06	3.46335e-06	3.43168e-06	9.55228e-06	1.2824e-06	5.77589e-06	1.19969e-05	6.7726e-07	8.64506e-06	2.07781e-06	6.41599e-06	2.61075e-06	1.63089e-06	5.69245e-07	1.46636e-06	1.34289e-06	0	3.18078e-06	3.91377e-06	4.5891e-06	2.14385e-06	1.72813e-06	3.4404e-06	9.85288e-06	7.5621e-07	3.26043e-06	1.3005e-06	0	1.40843e-06	3.67961e-06	0	1.96696e-05	1.53267e-05	4.40043e-06	9.00881e-06	1.30444e-06	9.21555e-06	2.7371e-06	4.70791e-06	0	2.25736e-06	1.23194e-06	2.38743e-06	2.12751e-06	5.85742e-06	3.27726e-06	6.69806e-07	4.16138e-06	2.73714e-06	0
PWY-6353: purine nucleotides degradation II (aerobic)	0.000123121	5.42693e-05	6.53933e-05	5.1007e-05	6.72962e-05	0.000261308	0.000104045	7.96345e-05	6.95368e-05	0.000112916	7.36592e-05	7.62772e-05	9.28585e-05	6.79177e-05	5.40079e-05	5.58671e-05	8.9174e-05	4.48361e-05	6.50313e-05	5.02968e-05	6.6214e-05	2.86545e-05	0.000128618	6.29099e-05	5.83533e-05	5.07946e-05	0.000167899	9.47983e-05	4.14657e-05	6.61704e-05	4.68795e-05	8.23973e-05	6.17473e-05	8.46528e-05	4.02109e-05	7.19725e-05	5.74339e-05	4.43639e-05	2.9254e-05	3.56598e-05	5.63748e-05	6.08516e-05	4.98878e-05	3.63006e-05	4.48278e-05	5.18966e-05	6.38669e-05	9.44708e-05	4.14667e-05	4.97779e-05	4.68896e-05	5.36367e-05	9.98777e-05	5.37066e-05	3.00514e-05	2.97854e-05	3.70839e-05	3.83047e-05	5.385e-05	4.25778e-05	3.64663e-05	0.000337433
PWY-6353: purine nucleotides degradation II (aerobic)|g__Clostridium.s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26838e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli	5.08306e-05	0	7.59153e-06	0	3.86008e-06	0.000204845	4.01851e-05	1.55666e-05	9.35574e-06	3.59589e-05	1.27894e-05	2.59558e-05	3.47528e-05	1.94324e-05	5.18635e-06	1.10205e-05	2.83738e-05	1.17462e-06	6.26888e-06	0	1.08332e-05	2.45062e-06	5.17783e-05	8.67593e-06	0	0	8.58227e-05	8.4531e-06	0	0	0	0	2.23985e-06	0	8.98557e-07	1.33801e-05	0	0	1.42389e-06	0	0	0	0	0	0	0	1.1941e-05	2.73053e-05	4.86498e-06	0	9.03152e-06	1.16726e-05	2.90636e-05	1.85842e-05	0	2.67344e-06	3.05379e-06	0	0	7.47513e-06	0	0.000290748
PWY-6353: purine nucleotides degradation II (aerobic)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	3.55407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	3.71858e-05	3.64725e-05	3.3722e-05	3.97547e-05	3.01364e-05	9.76689e-06	2.76604e-05	3.22695e-05	3.90814e-05	1.70311e-05	2.9441e-05	2.99737e-05	1.77431e-05	3.53237e-05	3.58192e-05	3.14148e-05	2.7623e-05	2.64507e-05	5.24334e-05	4.66066e-05	4.09414e-05	2.49865e-05	2.30918e-05	1.9938e-05	3.03136e-05	3.47264e-05	2.08851e-05	4.44898e-05	2.52163e-05	2.96107e-05	3.19095e-05	3.82986e-05	3.39336e-05	5.25871e-05	3.52884e-05	2.86423e-05	2.77125e-05	3.17301e-05	2.36576e-05	2.19459e-05	3.95027e-05	2.11321e-05	2.59593e-05	2.80735e-05	3.91525e-05	4.77585e-05	3.84985e-05	3.0555e-05	3.0846e-05	4.83794e-05	2.58975e-05	3.5124e-05	2.32264e-05	1.78677e-05	2.98e-05	2.64764e-05	3.06341e-05	3.76443e-05	4.92572e-05	2.5332e-05	3.10665e-05	1.0167e-05
PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23391e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3701e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34612e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.000174284	0.000189542	0.000165684	0.000208528	0.000224531	0.000423305	0.000161738	0.000164674	0.000129147	0.000152736	0.000194493	0.000119105	0.000177456	0.000118342	0.000136589	0.000164469	0.000141927	0.000249171	0.000188511	0.000212739	0.000126631	0.000100933	0.00013225	0.000108161	0.00020908	0.000218255	0.000197052	0.000232727	0.000221329	0.000240919	0.000227454	0.000333359	0.000213171	0.000275623	0.000123175	0.000126238	0.00030749	0.000191507	0.000150827	0.000147541	0.000251852	0.000281771	0.00022869	0.000126937	0.000105484	0.00010108	0.000137412	0.00012412	0.000140033	0.000125686	0.000120311	0.000157478	0.000128307	0.000114108	0.000127347	0.000161	0.000106964	0.000110171	0.00020797	0.000128225	0.000101126	0.000367691
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65076e-06	0	0	0	0	0	0	0	0	0	0	0	8.56884e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Anaerostipes.s__Anaerostipes_sp_494a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4534e-05	0	1.09136e-05	0	0	0	0	2.3645e-06	0	0	0	1.02361e-05	2.09997e-06	5.74509e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacillaceae_unclassified.s__Bacillaceae_bacterium_EAG3	1.15974e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3115e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacillus.s__Bacillus_safensis	0	0	3.77606e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	0	1.68231e-06	0	0	1.32475e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bifidobacterium.s__Bifidobacterium_merycicum	0	0	0	0	7.04742e-06	0	0	0	0	0	0	1.74676e-06	0	0	0	0	0	5.50694e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23291e-06	0	0	0	1.68061e-06	0	0	0	7.80714e-06	0	0	1.37871e-06	0	0	0	0	0	4.45416e-06	0	0	2.14634e-05	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Blautia.s__Blautia_sp_CAG_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.91345e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27274e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Campylobacter.s__Campylobacter_lanienae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09297e-05	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Cellulosilyticum.s__Cellulosilyticum_lentocellum	0	0	0	0	0	0	0	0	0	0	1.45162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4125e-06	0	0	0	0	0	0	0	1.48529e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_bornimense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.86403e-07	0	1.69207e-06	0	8.71457e-06	0	7.24322e-07	0	0	6.00347e-06	0	0	0	1.09387e-06	2.90746e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54253e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_neonatale	0	2.24738e-06	0	0	0	0	0	0	0	0	4.55164e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90869e-06	0	1.24503e-06	0	1.94261e-06	2.08233e-06	0	0	0	2.42131e-05	0	0	0	7.25993e-06	1.61227e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62331e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64683e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Desulfovibrio.s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0	0	1.23059e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Enterococcus.s__Enterococcus_hirae	0	0	1.7304e-05	5.60074e-05	4.00674e-06	0	0	0	0	0	0	0	0	0	0	0	2.67808e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76273e-06	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Escherichia.s__Escherichia_coli	3.88204e-05	0	9.92088e-06	0	2.71858e-06	0.000167182	3.98738e-05	1.42744e-05	7.1819e-06	4.78276e-05	7.30072e-06	1.91696e-05	3.30176e-05	1.57979e-05	5.05957e-06	9.55484e-06	1.98771e-05	2.02337e-06	7.31742e-06	0	6.99515e-06	9.25155e-07	3.7878e-05	5.92072e-06	0	0	6.26772e-05	9.22017e-06	0	0	0	0	1.44601e-06	0	0	1.12853e-05	0	0	3.04692e-06	0	0	0	0	0	0	0	9.57906e-06	2.75518e-05	1.91664e-06	0	1.01389e-05	1.01127e-05	2.48115e-05	1.65535e-05	0	3.20514e-06	5.2002e-06	0	0	7.57906e-06	0	0.000221694
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	3.5991e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lactobacillus.s__Lactobacillus_reuteri	0	0	0	0	0	4.35531e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37197e-05
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lysinibacillus.s__Lysinibacillus_fusiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44958e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Prevotella.s__Prevotella_ruminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09365e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Prevotellaceae_unclassified.s__Prevotellaceae_bacterium_HUN156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6548e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Prolinoborus.s__Prolinoborus_fasciculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66433e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Romboutsia.s__Romboutsia_ilealis	1.13189e-06	2.90486e-06	2.61967e-06	9.65989e-07	2.44445e-06	0	0	1.19379e-06	9.87808e-07	0	0	0	0	0	0	0	0	2.314e-06	0	0	0	0	0	0	3.91433e-06	3.28277e-06	0	1.94186e-06	1.21516e-06	3.77556e-06	2.12807e-06	4.33766e-06	2.40108e-06	3.01275e-06	1.3017e-06	0	3.95968e-06	2.43454e-06	0	0	2.43345e-06	3.63509e-06	2.38591e-06	0	1.25953e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14228e-06	0	0
